"Root","Bază","module","Magento_Catalog"
"Save Category","Salvați categorie","module","Magento_Catalog"
"Delete Category","ștergeți categorie","module","Magento_Catalog"
"Reset","Resetați","module","Magento_Catalog"
"New Subcategory","Subcategorie nouă","module","Magento_Catalog"
"New Root Category","Categorie de bază nouă","module","Magento_Catalog"
"Set Root Category for Store","Setați categorie de bază nouă pentru magazin","module","Magento_Catalog"
"Use Config Settings","Folosiți setări de configurare","module","Magento_Catalog"
"Use All Available Attributes","Folosiți toate atributele disponibile","module","Magento_Catalog"
"Custom Design","Design personalizat","module","Magento_Catalog"
"ID","ID","module","Magento_Catalog"
"Name","Nume","module","Magento_Catalog"
"SKU","Unitate de înmagazinare","module","Magento_Catalog"
"Price","Preț","module","Magento_Catalog"
"Position","Poziție","module","Magento_Catalog"
"Category Data","Categorie informație","module","Magento_Catalog"
"Category Products","Categorii de produse","module","Magento_Catalog"
"Add Subcategory","Adăugați subcategorie","module","Magento_Catalog"
"Add Root Category","Adăugați categorie de bază","module","Magento_Catalog"
"Day","Zi","module","Magento_Catalog"
"Month","Lună","module","Magento_Catalog"
"Year","anulat","module","Magento_Catalog"
"<label class=""label""><span>from</span></label>","<label class=""label""><span>from</span></label>","module","Magento_Catalog"
"<label class=""label""><span>to</span></label>","<label class=""label""><span>to</span></label>","module","Magento_Catalog"
"[GLOBAL]","[GLOBAL]","module","Magento_Catalog"
"[WEBSITE]","[WEBSITE]","module","Magento_Catalog"
"[STORE VIEW]","[VIZUALIZARE MAGAZIN]","module","Magento_Catalog"
"WYSIWYG Editor","Editor WYSIWYG","module","Magento_Catalog"
"Add Product","Adăugați produs","module","Magento_Catalog"
"label","Etichetare","module","Magento_Catalog"
"Product Attributes","Atribute produs","module","Magento_Catalog"
"Add New Attribute","Adăugați atribut nou","module","Magento_Catalog"
"Save in New Attribute Set","Salvați în Set de atribute nou","module","Magento_Catalog"
"Enter Name for New Attribute Set","Introduceți numele pentru Setul de atribute nou","module","Magento_Catalog"
"Save and Continue Edit","Salvați și continuă editarea","module","Magento_Catalog"
"Save Attribute","Salvați atribut","module","Magento_Catalog"
"Delete Attribute","ștergeți atribut","module","Magento_Catalog"
